content_raw,content_clean,language,account_type,account_category,post_type,retweet,source_file,provisional_label,keyword_hits,strong_hits,medium_hits,reject_hits,strong_hit_count,medium_hit_count,reject_hit_count,match_score,final_label,review_decision,review_notes
"Hackers attack Merkel's CDU party, security research firm says  #tech","Hackers attack Merkel's CDU party, security research firm says #tech",English,news,NewsFeed,,0,IRAhandle_tweets_7.csv,Technology & Cyber,"['\\bhackers\\b', '\\bsecurity\\b']",['\\bhackers\\b'],['\\bsecurity\\b'],[],1,1,0,16,,,
Kaspersky Internet Security android app is now available at http://t.co/QzCAjF1KKf repository. http://t.co/tzkxOUCN92,Kaspersky Internet Security android app is now available at repository.,English,Russian,NonEnglish,,0,IRAhandle_tweets_7.csv,Technology & Cyber,"['\\bandroid\\b', '\\bsecurity\\b']",['\\bandroid\\b'],['\\bsecurity\\b'],[],1,1,0,16,,,
Apple releases new open source software for medical apps  #SanJose,Apple releases new open source software for medical apps #SanJose,English,local,NewsFeed,,0,IRAhandle_tweets_2.csv,Technology & Cyber,"['\\bsoftware\\b', '\\bapple\\b']",['\\bsoftware\\b'],['\\bapple\\b'],[],1,1,0,16,,,
Apple financing scheme may unlock U.S. carriers' iPhone plans  #tech,Apple financing scheme may unlock U.S. carriers' iPhone plans #tech,English,news,NewsFeed,,0,IRAhandle_tweets_7.csv,Technology & Cyber,"['\\biphone\\b', '\\bapple\\b']",['\\biphone\\b'],['\\bapple\\b'],[],1,1,0,16,,,
Apple ordered to suspend iPhone 6 sales in Beijing https://t.co/TowGdvRD5X,Apple ordered to suspend iPhone 6 sales in Beijing,English,local,NewsFeed,,0,IRAhandle_tweets_2.csv,Technology & Cyber,"['\\biphone\\b', '\\bapple\\b']",['\\biphone\\b'],['\\bapple\\b'],[],1,1,0,16,,,
iPhone 7 Mini: critics divided on Apple '  s compact iPhone concept,iPhone 7 Mini: critics divided on Apple ' s compact iPhone concept,English,Right,RightTroll,,0,IRAhandle_tweets_7.csv,Technology & Cyber,"['\\biphone\\b', '\\bapple\\b']",['\\biphone\\b'],['\\bapple\\b'],[],1,1,0,16,,,
Apple iPhone unlocking maneuver likely to remain secret  #tech,Apple iPhone unlocking maneuver likely to remain secret #tech,English,news,NewsFeed,,0,IRAhandle_tweets_7.csv,Technology & Cyber,"['\\biphone\\b', '\\bapple\\b']",['\\biphone\\b'],['\\bapple\\b'],[],1,1,0,16,,,
Bangladesh village doctor hacked to death in attack claimed by Islamic State  #world #news,Bangladesh village doctor hacked to death in attack claimed by Islamic State #world #news,English,news,NewsFeed,,0,IRAhandle_tweets_7.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,15,,,
Hackers hit Czech billionaire minister's companies to protest gambling law  #world #news,Hackers hit Czech billionaire minister's companies to protest gambling law #world #news,English,news,NewsFeed,,0,IRAhandle_tweets_7.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,15,,,
"#IHatePokemonGoBecause SERVER ISSUES, RANDOM FREEZING, THE THREE STEP GLITCH, LACK OF SHINIES, REPETITIVE GAMEPLAY & LACK OF SPECIAL EVENTS","#IHatePokemonGoBecause SERVER ISSUES, RANDOM FREEZING, THE THREE STEP GLITCH, LACK OF SHINIES, REPETITIVE GAMEPLAY & LACK OF SPECIAL EVENTS",English,Hashtager,HashtagGamer,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
It is reported today that there is a 99% chance 5 different Foreign Intelligence Agenies accessed Hillary's private server  She's going down,It is reported today that there is a 99% chance 5 different Foreign Intelligence Agenies accessed Hillary's private server She's going down,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
"After 8 years in office, why was America so easily hacked Obama?  Isn't it your job to prevent that?","After 8 years in office, why was America so easily hacked Obama? Isn't it your job to prevent that?",English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
Just catching up: USG “Russian hacker” app evidence…actually made proudly in Ukraine. https://t.co/AtDhR650QQ,Just catching up: USG “Russian hacker” app evidence…actually made proudly in Ukraine.,English,Russian,NonEnglish,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacker\\b'],['\\bhacker\\b'],[],[],1,0,0,14,,,
https://t.co/mfBjIJYL05 Rewind 07/2017 \| DNC roll out big guns to protect top suspect Imran Awan in hacking scand… https://t.co/I5pvGvjLtD,Rewind 07/2017 \| DNC roll out big guns to protect top suspect Imran Awan in hacking scand…,English,Right,RightTroll,,0,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhacking\\b'],['\\bhacking\\b'],[],[],1,0,0,14,,,
White House reportedly puts thousands of deportation cases on hold https://t.co/8OjuEo44Y4 via the @FoxNews Android app,White House reportedly puts thousands of deportation cases on hold via the Android app,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bandroid\\b'],['\\bandroid\\b'],[],[],1,0,0,14,,,
#Cognitive computing  #Memory #IBM #Watson #AI #Analytics #Cloud #zSystems #zOS #LinuxONE #OpenPower #DevOps #IT  https://t.co/pHiId62QiY,#Cognitive computing #Memory #IBM #Watson #AI #Analytics #Cloud #zSystems #zOS #LinuxONE #OpenPower #DevOps #IT,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bcloud\\b'],['\\bcloud\\b'],[],[],1,0,0,14,,,
Turkish hackers carried out massive #DDoS attack targeting Austrian Foreign Ministry’s website - reports https://t.co/Tnqm9Ucpbq https://t.co/ipYoiTjG0S,Turkish hackers carried out massive #DDoS attack targeting Austrian Foreign Ministry’s website - reports,English,Russian,NonEnglish,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
Mueller's 'right-hand man' on the Russia probe (Aaron Zebley) represented Clinton IT aide (Justin Cooper) who set up Clinton’s unsecure server &amp; destroyed Clinton's old BlackBerries with a hammer. h/t @NiceDeb https://t.co/aMH9IL9GIt,Mueller's 'right-hand man' on the Russia probe (Aaron Zebley) represented Clinton IT aide (Justin Cooper) who set up Clinton’s unsecure server and destroyed Clinton's old BlackBerries with a hammer. h/t,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
"Ep 30: up now! Electoral College, Boston Molasses Flood, fake iPhone pranks and @EnChroma   #podcast #PodernFamily    https://t.co/lahaxc8y2N https://t.co/U2J4yqHcJU","Ep 30: up now! Electoral College, Boston Molasses Flood, fake iPhone pranks and #podcast #PodernFamily",English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\biphone\\b'],['\\biphone\\b'],[],[],1,0,0,14,,,
"Delusional as usual Obama praises Clinton, blasts Trump at DNC fundraiser in NYC https://t.co/5TVJhADX15 via the @FoxNews Android app","Delusional as usual Obama praises Clinton, blasts Trump at DNC fundraiser in NYC via the Android app",English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_3.csv,Technology & Cyber,['\\bandroid\\b'],['\\bandroid\\b'],[],[],1,0,0,14,,,
Foke Facebook gives rare glimpse inside its gigantic Luleå server farm in Sweden https://t.co/Laj9zF4PEj #Foke,Foke Facebook gives rare glimpse inside its gigantic Luleå server farm in Sweden #Foke,English,news,NewsFeed,,0,IRAhandle_tweets_3.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
YTD gains in some cybersecurity stocks are pulling forward a lot of growth from future periods @saumvaish @GapexGroup http://t.co/bWMgm3kOwp,YTD gains in some cybersecurity stocks are pulling forward a lot of growth from future periods,English,Commercial,Commercial,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bcybersecurity\\b'],['\\bcybersecurity\\b'],[],[],1,0,0,14,,,
FARMVILLE 2 #farmville2 #Now #Resources #youtube #giveaway #gaming #indiegame #Hacked https://t.co/JnL3u07zLb,FARMVILLE 2 #farmville2 #Now #Resources #youtube #giveaway #gaming #indiegame #Hacked,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
The Architecture and Art of Egypt (Kemet): The Etching and Encryption of Dynasties I to IV - https://t.co/tJJem30KNL,The Architecture and Art of Egypt (Kemet): The Etching and Encryption of Dynasties I to IV -,English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_3.csv,Technology & Cyber,['\\bencryption\\b'],['\\bencryption\\b'],[],[],1,0,0,14,,,
That's swell.  Brennan FISA Clapper NSA Rice 702 Power Obamagatge Rhodes UNMASKING Awan IT DNC server? Lynch Tarma… https://t.co/5VXKKeB4nt,That's swell. Brennan FISA Clapper NSA Rice 702 Power Obamagatge Rhodes UNMASKING Awan IT DNC server? Lynch Tarma…,English,Right,RightTroll,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
"For real, I haven't been this mad since I found out you can't delete the Stocks app on the iPhone @tankheals http://t.co/aqWu4lwKLn","For real, I haven't been this mad since I found out you can't delete the Stocks app on the iPhone",English,Commercial,Commercial,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\biphone\\b'],['\\biphone\\b'],[],[],1,0,0,14,,,
"Using private servers for secret information transfer #MustBeBanned! Oh, wait, it is already banned","Using private servers for secret information transfer #MustBeBanned! Oh, wait, it is already banned",English,Hashtager,HashtagGamer,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bservers\\b'],['\\bservers\\b'],[],[],1,0,0,14,,,
"St. Cloud, MN, chief: Stabbing suspect referred to Allah during attack, was shot by off-duty officer - StarTribune https://t.co/VP587xhbFP","St. Cloud, MN, chief: Stabbing suspect referred to Allah during attack, was shot by off-duty officer - StarTribune",English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bcloud\\b'],['\\bcloud\\b'],[],[],1,0,0,14,,,
Archived HedgeBz \| How your #iPhone could know when you’re in a moving car $AAPL https://t.co/3RZwIrmeOi,Archived HedgeBz \| How your #iPhone could know when you’re in a moving car $AAPL,English,Right,RightTroll,,0,IRAhandle_tweets_2.csv,Technology & Cyber,['\\biphone\\b'],['\\biphone\\b'],[],[],1,0,0,14,,,
'@byrdturgler @kesayers @EL_BEE @Evan_McMullin @SenateMajLdr Everyone knows the DNC was hacked. It's obvious. Wikileaks proves that. Does that make Podestras emails fake? No they did what they did.',' Everyone knows the DNC was hacked. It's obvious. Wikileaks proves that. Does that make Podestras emails fake? No they did what they did.',English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
"...that's old news....for #HillaryClinton who thinks her server privacy was in our best interest too, not hers. http://t.co/hEJ3AMW6ND","...that's old news....for #HillaryClinton who thinks her server privacy was in our best interest too, not hers.",English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
#INeedALawyerBecause of the iPhone cookies. Got stopped. Cops have no sense of humor.  . https://t.co/JbpGaWAauM,#INeedALawyerBecause of the iPhone cookies. Got stopped. Cops have no sense of humor. .,English,Hashtager,HashtagGamer,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\biphone\\b'],['\\biphone\\b'],[],[],1,0,0,14,,,
Trump website hacked by Anonymous. Nicely done. I'm sure there is a lot of interesting info there.  https://t.co/7zOfjI4vfc #BlackLivesMatter,Trump website hacked by Anonymous. Nicely done. I'm sure there is a lot of interesting info there. #BlackLivesMatter,English,left,LeftTroll,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
BREAKING� Wikileaks proves #ObamaKnew that Hillary Clinton was using a private email server but he lied to all of us!  Spread it around! https://t.co/e0xaBaNt5w,BREAKING� Wikileaks proves #ObamaKnew that Hillary Clinton was using a private email server but he lied to all of us! Spread it around!,English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_3.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
Wow wasn't expecting this... who are you and what have you done with CNN???  I can only assume they have been hacked. Donald Trump -- keeper of promises @CNNPolitics https://t.co/g5dBEVkweK,Wow wasn't expecting this... who are you and what have you done with CNN??? I can only assume they have been hacked. Donald Trump -- keeper of promises,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
Hackers Demonstrate Frightening Ability to Control a Jeep: 'This Is Reality': “This is what everyone who think.. http://t.co/d2AijfUQpj,Hackers Demonstrate Frightening Ability to Control a Jeep: 'This Is Reality': “This is what everyone who think..,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
Trump adviser admits to private communication with account linked to Russian hackers: https://t.co/t6GNafPNLy https://t.co/2pmSlfsIkx,Trump adviser admits to private communication with account linked to Russian hackers:,English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
"Liberal Logic:   Blame Russian hackers for #DNCleaks w/ no evidence Refuse to call it islamic terrorism when attackers yell ""Allahu Akbar""","Liberal Logic: Blame Russian hackers for #DNCleaks w/ no evidence Refuse to call it islamic terrorism when attackers yell ""Allahu Akbar""",English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
WikiLeaks' #Vault7 reveals that internet routers from US company Cisco are a top target for CIA malware infestation https://t.co/3a5H7BNakD,WikiLeaks' #Vault7 reveals that internet routers from US company Cisco are a top target for CIA malware infestation,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bmalware\\b'],['\\bmalware\\b'],[],[],1,0,0,14,,,
Chelsea and her friends were shocked when they got a friend text with an image of their server`s Snapchat post. https://t.co/ILsvh5k6En,Chelsea and her friends were shocked when they got a friend text with an image of their server`s Snapchat post.,English,left,LeftTroll,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
FLASHBACK:  Obama Administration Illegally Hacked Into Journalist @SharylAttkisson's Computer &amp; She Filmed It Live https://t.co/FBoF0UynMl,FLASHBACK: Obama Administration Illegally Hacked Into Journalist 's Computer and She Filmed It Live,English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
The One Percent is out of control. THEY MUST GO! Hacked email: Bloomberg wanted to be Clinton's secretary of State https://t.co/ZiF23QPegD,The One Percent is out of control. THEY MUST GO! Hacked email: Bloomberg wanted to be Clinton's secretary of State,English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
GOP is cucked up. We need a NEW PARTY. MAGA!  Awan IT UNMASKING Lynch Tarmac Huma BleachBit FBI DNC server IRS Com… https://t.co/GJ2TBe1lJr,GOP is cucked up. We need a NEW PARTY. MAGA! Awan IT UNMASKING Lynch Tarmac Huma BleachBit FBI DNC server IRS Com…,English,Right,RightTroll,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
"#Hackers stole personal information from 104,000 #taxpayers, IRS says. But it's not a reason to give up paying #taxes they would say","#Hackers stole personal information from 104,000 #taxpayers, IRS says. But it's not a reason to give up paying #taxes they would say",English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
"#INeedALawyerBecause I accidently got an access to Hillary's private server. I just searched for ""the dumbest way to manage emails""","#INeedALawyerBecause I accidently got an access to Hillary's private server. I just searched for ""the dumbest way to manage emails""",English,Hashtager,HashtagGamer,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
Chipped nail polish or dirty nails I cannot stand it at all. Especially if your a server. #ThingsThatDisturbMe https://t.co/II7bwjLcmj,Chipped nail polish or dirty nails I cannot stand it at all. Especially if your a server. #ThingsThatDisturbMe,English,Hashtager,HashtagGamer,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
#INeedALawyerBecause I got a new Iphone for my birthday and now I'm a porn addict,#INeedALawyerBecause I got a new Iphone for my birthday and now I'm a porn addict,English,Hashtager,HashtagGamer,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\biphone\\b'],['\\biphone\\b'],[],[],1,0,0,14,,,
Ya think?  Awan IT Uranium1 DNC server? Seth Rich NSA Brennan Rice Power UNMASKING Lynch Tarmac Comey Baker LEAKER… https://t.co/utkNfbpI0W,Ya think? Awan IT Uranium1 DNC server? Seth Rich NSA Brennan Rice Power UNMASKING Lynch Tarmac Comey Baker LEAKER…,English,Right,RightTroll,,0,IRAhandle_tweets_1.csv,Technology & Cyber,['\\bserver\\b'],['\\bserver\\b'],[],[],1,0,0,14,,,
Curated HedgeBz \| The 20-something Who Stopped Global Cyberattack Donates His $10k Reward to Charity https://t.co/iFJOBI5zTB,Curated HedgeBz \| The 20-something Who Stopped Global Cyberattack Donates His $10k Reward to Charity,English,Right,RightTroll,,0,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bcyberattack\\b'],['\\bcyberattack\\b'],[],[],1,0,0,14,,,
"#breaking #LA Hollywood hospital paid $17,000 in bitcoins to hackers who took control of computers https://t.co/FKCbAUD61G","#breaking #LA Hollywood hospital paid $17,000 in bitcoins to hackers who took control of computers",English,local,NewsFeed,,0,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhackers\\b'],['\\bhackers\\b'],[],[],1,0,0,14,,,
"The only thing Ethereum is the ""bleeding edge"" on is blockchain buzzwords, new ways to violate SEC regulations, and new and creative ways to get hacked and lose people's money. https://t.co/vA9B4GXaZL","The only thing Ethereum is the ""bleeding edge"" on is blockchain buzzwords, new ways to violate SEC regulations, and new and creative ways to get hacked and lose people's money.",English,Right,RightTroll,RETWEET,1,IRAhandle_tweets_2.csv,Technology & Cyber,['\\bhacked\\b'],['\\bhacked\\b'],[],[],1,0,0,14,,,
9 year olds now worry about iPhones and makeup when I was 9 I was worried about If Miley was gonna pick jake or Jessie on Hannah Montana,9 year olds now worry about iPhones and makeup when I was 9 I was worried about If Miley was gonna pick jake or Jessie on Hannah Montana,English,left,LeftTroll,RETWEET,1,IRAhandle_tweets_1.csv,Technology & Cyber,['\\biphones\\b'],['\\biphones\\b'],[],[],1,0,0,14,,,
